Candidate_ID,Gender,Age,Location,Highest_Degree,Specialization,CGPA,Experience_Years,Current_Role,Preferred_Job_Title,Industry,Company_Name,Current_Salary_CNY_K,Expected_Salary_CNY_K,Preferred_Work_Mode,Career_Level,Technical_Skills,Certifications,Communication_Score,Leadership_Score,Problem_Solving_Score,Resume_Score,Job_Applications_Count,Interview_Attempts,Recruiter_Rating,Target_Category
CHN_CND_09638,Female,26,Beijing,PhD,Human Resources,6.8,9.8,Data Analyst,DevOps Engineer,Healthcare,JD.com,13.09,25.98,Remote,Entry,"Kubernetes, NLP, Java, Machine Learning, Cyber Security, Cloud Computing, Power BI, Deep Learning","TensorFlow Developer, Alibaba Cloud Certification",54.72,88.38,51.4,80.89,47,1,1.89,Less Suitable
CHN_CND_09639,Female,26,Shenzhen,PhD,Cyber Security,9.47,0.9,Cyber Security Analyst,Backend Developer,E-Commerce,Baidu,46.57,57.74,Remote,Entry,"Power BI, ReactJS, Docker, Cyber Security, Deep Learning","TensorFlow Developer, PMP, Cisco",78.86,58.0,52.32,72.1,6,8,1.17,Moderately Suitable
CHN_CND_09640,Male,21,Tianjin,PhD,IoT Engineering,8.03,3.3,Data Analyst,System Analyst,E-Commerce,Xiaomi,59.18,69.41,Remote,Mid,"Cloud Computing, Power BI, Deep Learning, Kubernetes, Cyber Security, TensorFlow, Data Analysis","Huawei HCIA, Alibaba Cloud Certification, TensorFlow Developer",92.27,58.54,71.23,98.87,17,7,1.3,Less Suitable
CHN_CND_09641,Female,33,Guangzhou,Bachelor,Cyber Security,7.27,1.2,Data Analyst,Frontend Developer,Manufacturing,NetEase,33.5,44.84,Remote,Entry,"TensorFlow, Deep Learning, Alibaba Cloud, Data Analysis, NodeJS, Power BI",Alibaba Cloud Certification,78.76,78.85,57.92,87.54,2,8,3.5,Less Suitable
CHN_CND_09642,Female,24,Shenzhen,Master,Artificial Intelligence,7.3,4.9,Project Manager,Security Engineer,Retail,Xiaomi,29.48,43.76,Onsite,Mid,"Communication, Machine Learning, Java, Cloud Computing, TensorFlow, Alibaba Cloud, Cyber Security","Tencent Cloud, Scrum Master",59.25,99.12,99.78,84.39,18,5,1.54,Moderately Suitable
CHN_CND_09643,Female,39,Hangzhou,Diploma,Software Engineering,8.43,16.8,Software Developer,Frontend Developer,Finance,Baidu,10.41,20.78,Hybrid,Mid,"Python, PyTorch, Data Analysis, Cloud Computing, Deep Learning, ReactJS, Java","Huawei HCIA, Scrum Master",74.35,78.78,63.89,50.37,25,2,4.74,Less Suitable
CHN_CND_09644,Female,22,Chengdu,MBA,Finance,9.57,0.1,Business Analyst,Security Engineer,Retail,Xiaomi,26.37,33.39,Onsite,Mid,"Cloud Computing, Data Analysis, ReactJS, Leadership, Kubernetes, NLP, Tableau, Deep Learning","TensorFlow Developer, Alibaba Cloud Certification, Scrum Master",56.41,85.02,63.18,74.88,35,4,1.2,Less Suitable
CHN_CND_09645,Female,40,Guangzhou,Diploma,Finance,6.37,0.4,Cyber Security Analyst,Security Engineer,Information Technology,Tencent,25.12,31.54,Onsite,Mid,"Communication, Cyber Security, Alibaba Cloud, Cloud Computing, NodeJS, Deep Learning","Oracle, PMP, Cisco",50.53,85.95,94.14,65.55,23,9,4.98,Highly Suitable
CHN_CND_09646,Female,26,Chengdu,Associate Degree,Data Science,7.9,8.3,AI Researcher,Frontend Developer,Manufacturing,Huawei,45.92,51.37,Onsite,Mid,"Cloud Computing, ReactJS, Data Analysis, PyTorch, Kubernetes","TensorFlow Developer, Alibaba Cloud Certification",77.16,85.71,78.63,72.82,7,8,2.55,Highly Suitable
CHN_CND_09647,Male,40,Chengdu,Bachelor,Artificial Intelligence,9.74,14.0,Business Analyst,Business Consultant,Education,Lenovo,49.96,57.45,Hybrid,Senior,"Cyber Security, NLP, Docker, SQL, Communication, Cloud Computing, Alibaba Cloud, Tableau","Cisco, Oracle",72.42,67.31,96.97,68.85,14,7,3.23,Less Suitable
CHN_CND_09648,Male,44,Nanjing,Associate Degree,Finance,9.77,2.8,Software Developer,DevOps Engineer,Finance,Meituan,48.77,57.34,Remote,Entry,"Machine Learning, Data Analysis, Docker, SQL, NLP, Cyber Security","Alibaba Cloud Certification, PMP, Huawei HCIA",68.32,63.27,99.88,66.16,6,4,4.79,Moderately Suitable
CHN_CND_09649,Male,41,Tianjin,PhD,Human Resources,9.58,15.5,Cloud Engineer,HR Specialist,Telecommunications,Huawei,44.69,51.9,Hybrid,Senior,"SQL, ReactJS, Leadership, Cloud Computing",Tencent Cloud,77.16,81.45,90.18,85.17,43,5,4.51,Highly Suitable
CHN_CND_09650,Female,44,Beijing,Bachelor,IoT Engineering,9.72,1.0,Cloud Engineer,HR Specialist,Retail,JD.com,20.77,32.95,Hybrid,Mid,"Alibaba Cloud, Java, NLP, Tableau, Data Analysis, TensorFlow, Deep Learning","PMP, Tencent Cloud, Oracle",99.02,85.9,85.12,85.31,11,3,2.55,Highly Suitable
CHN_CND_09651,Male,40,Tianjin,MBA,Finance,7.89,16.6,AI Researcher,Frontend Developer,Manufacturing,Baidu,57.27,61.07,Remote,Senior,"Cyber Security, ReactJS, Deep Learning, NLP, Machine Learning, SQL","PMP, Scrum Master",71.98,87.29,75.72,72.34,34,2,2.14,Moderately Suitable
CHN_CND_09652,Male,35,Shenzhen,MBA,Cyber Security,8.47,17.2,AI Engineer,HR Specialist,Manufacturing,Huawei,57.5,71.2,Hybrid,Mid,"Docker, ReactJS, NodeJS, Deep Learning","TensorFlow Developer, Oracle, Cisco",86.27,85.11,75.89,88.43,36,0,1.14,Less Suitable
CHN_CND_09653,Female,43,Wuhan,Diploma,Software Engineering,7.3,9.8,Business Analyst,Security Engineer,Finance,Lenovo,34.74,45.07,Hybrid,Entry,"Java, Python, ReactJS, Power BI, Deep Learning, SQL, Communication",Tencent Cloud,77.8,95.0,65.55,84.47,20,1,3.07,Highly Suitable
CHN_CND_09654,Female,27,Guangzhou,Associate Degree,IoT Engineering,7.91,8.6,AI Engineer,Security Engineer,Retail,Tencent,19.89,25.89,Remote,Entry,"Tableau, Communication, PyTorch, Power BI","Oracle, PMP, Tencent Cloud",90.5,81.69,97.78,98.83,35,4,3.05,Highly Suitable
CHN_CND_09655,Female,34,Chengdu,Bachelor,Software Engineering,6.98,16.1,Project Manager,System Analyst,Finance,Xiaomi,22.36,34.26,Onsite,Entry,"Leadership, Alibaba Cloud, NLP, TensorFlow, Tableau, Communication, PyTorch","Huawei HCIA, Alibaba Cloud Certification, Oracle",77.15,55.65,84.27,92.83,33,4,4.81,Highly Suitable
CHN_CND_09656,Male,43,Shanghai,Associate Degree,Marketing,7.01,16.4,Business Analyst,Data Scientist,Finance,Huawei,49.26,64.02,Remote,Entry,"Docker, ReactJS, Deep Learning, TensorFlow, Cloud Computing","Scrum Master, Huawei HCIA, Alibaba Cloud Certification",53.64,76.13,98.17,60.11,3,3,2.59,Highly Suitable
CHN_CND_09657,Female,44,Wuhan,Associate Degree,Human Resources,9.01,8.7,Full Stack Developer,AI Engineer,E-Commerce,Baidu,59.4,71.53,Onsite,Mid,"ReactJS, Machine Learning, NodeJS, Alibaba Cloud, Power BI","Cisco, Oracle, Tencent Cloud",68.35,88.26,76.09,92.86,9,3,3.68,Moderately Suitable
CHN_CND_09658,Female,44,Guangzhou,Master,Business Analytics,8.63,6.0,Full Stack Developer,AI Engineer,Retail,JD.com,54.87,64.96,Onsite,Senior,"Docker, PyTorch, Kubernetes, Machine Learning, Power BI, Tableau, Java",TensorFlow Developer,76.26,96.35,57.89,64.32,25,9,3.67,Moderately Suitable
CHN_CND_09659,Male,31,Tianjin,MBA,Human Resources,9.41,4.3,AI Researcher,Business Consultant,Education,Meituan,55.23,59.41,Remote,Mid,"Data Analysis, Communication, Java, ReactJS, Power BI, Python, Cloud Computing, Docker","Oracle, TensorFlow Developer",69.15,52.4,80.59,68.47,21,9,2.84,Less Suitable
CHN_CND_09660,Male,24,Wuhan,Associate Degree,Human Resources,6.18,13.0,Full Stack Developer,Backend Developer,Retail,ByteDance,9.71,18.48,Hybrid,Entry,"NLP, Alibaba Cloud, Tableau, ReactJS, Data Analysis, Leadership, Java, Power BI","Scrum Master, Cisco, Tencent Cloud",95.12,85.35,54.2,75.38,9,6,3.75,Moderately Suitable
CHN_CND_09661,Female,28,Shenzhen,Associate Degree,IoT Engineering,6.94,13.5,Full Stack Developer,Business Consultant,Finance,Alibaba,48.5,55.71,Onsite,Entry,"Docker, NLP, Leadership, NodeJS, Tableau, Cloud Computing, Java",Cisco,97.1,76.81,74.51,86.54,38,3,3.09,Highly Suitable
CHN_CND_09662,Female,39,Chengdu,PhD,Finance,9.29,19.2,Full Stack Developer,Business Consultant,Education,Baidu,43.76,55.78,Remote,Mid,"Communication, Deep Learning, NLP, Java","Oracle, Alibaba Cloud Certification",89.62,59.36,50.11,78.69,7,2,1.9,Highly Suitable
CHN_CND_09663,Male,44,Chengdu,Diploma,Cloud Computing,6.96,4.6,Full Stack Developer,Data Scientist,Education,Tencent,29.97,40.12,Remote,Senior,"Deep Learning, ReactJS, Alibaba Cloud, Cloud Computing, PyTorch, TensorFlow, Docker, Java","Tencent Cloud, Oracle",90.7,79.63,84.24,57.68,21,7,1.21,Moderately Suitable
CHN_CND_09664,Female,27,Shanghai,Master,Cyber Security,7.33,8.6,Data Analyst,Business Consultant,E-Commerce,Baidu,12.95,22.22,Onsite,Mid,"Machine Learning, NLP, Communication, TensorFlow, Tableau, Data Analysis, Deep Learning, ReactJS","Huawei HCIA, Tencent Cloud, Oracle",56.76,64.27,79.01,61.27,7,9,3.76,Less Suitable
CHN_CND_09665,Female,29,Nanjing,Diploma,Finance,8.03,15.3,Business Analyst,DevOps Engineer,Healthcare,JD.com,43.98,52.28,Remote,Entry,"ReactJS, Java, Cloud Computing, Cyber Security, Power BI, Machine Learning, TensorFlow, Kubernetes","Alibaba Cloud Certification, Tencent Cloud, Huawei HCIA",63.24,96.6,95.1,90.82,40,7,4.64,Less Suitable
CHN_CND_09666,Female,44,Nanjing,Associate Degree,Finance,8.16,11.7,Software Developer,AI Engineer,E-Commerce,Tencent,16.27,23.58,Remote,Entry,"Machine Learning, Kubernetes, Tableau, Cyber Security, Data Analysis, Leadership, TensorFlow, Docker",Oracle,93.36,89.98,83.68,88.86,36,4,4.05,Moderately Suitable
CHN_CND_09667,Male,41,Shanghai,Diploma,Software Engineering,9.62,11.0,Full Stack Developer,HR Specialist,Retail,NetEase,15.56,23.58,Onsite,Entry,"Data Analysis, Power BI, NodeJS, Deep Learning, Alibaba Cloud, PyTorch, Leadership","PMP, Tencent Cloud",96.91,74.02,63.12,99.63,41,4,4.36,Moderately Suitable
CHN_CND_09668,Male,27,Xi'an,PhD,Software Engineering,8.11,9.3,Cloud Engineer,Security Engineer,Healthcare,Meituan,59.87,74.14,Onsite,Entry,"Alibaba Cloud, SQL, NLP, Power BI, Kubernetes","PMP, TensorFlow Developer, Tencent Cloud",90.77,93.16,51.39,96.01,21,6,4.28,Highly Suitable
CHN_CND_09669,Female,42,Hangzhou,Bachelor,IoT Engineering,9.02,8.2,Software Developer,DevOps Engineer,Telecommunications,JD.com,20.59,25.27,Hybrid,Mid,"Java, Python, Power BI, Communication, NodeJS, Docker, TensorFlow, Data Analysis","Scrum Master, Oracle",64.32,83.86,50.49,98.51,5,9,2.62,Highly Suitable
CHN_CND_09670,Female,39,Beijing,Associate Degree,IoT Engineering,8.81,12.5,AI Engineer,Business Consultant,Retail,Alibaba,54.41,69.02,Onsite,Entry,"Data Analysis, NLP, Tableau, Alibaba Cloud, Power BI, Machine Learning","Alibaba Cloud Certification, Tencent Cloud, Oracle",81.94,54.92,72.03,59.35,15,2,1.57,Less Suitable
CHN_CND_09671,Male,44,Chengdu,Master,Artificial Intelligence,6.23,12.9,AI Engineer,AI Engineer,Information Technology,Xiaomi,25.42,40.11,Hybrid,Mid,"Java, Machine Learning, TensorFlow, Docker, Cyber Security","PMP, Tencent Cloud",88.49,63.2,53.35,81.84,34,3,3.29,Highly Suitable
CHN_CND_09672,Male,37,Xi'an,Associate Degree,Cloud Computing,6.71,0.8,Software Developer,Frontend Developer,Retail,NetEase,35.65,38.16,Onsite,Entry,"Java, SQL, TensorFlow, Leadership, Data Analysis",Cisco,85.84,86.18,50.14,92.44,15,2,3.14,Less Suitable
CHN_CND_09673,Female,29,Shanghai,Bachelor,IoT Engineering,7.86,7.4,Business Analyst,AI Engineer,Telecommunications,Alibaba,39.57,43.5,Remote,Senior,"Docker, NLP, Cloud Computing, Java, Power BI, Kubernetes, Machine Learning, TensorFlow",Tencent Cloud,84.44,82.72,95.38,64.22,27,0,2.49,Highly Suitable
CHN_CND_09674,Female,37,Xi'an,Associate Degree,Human Resources,7.93,10.4,AI Researcher,HR Specialist,Telecommunications,Baidu,54.41,61.39,Remote,Mid,"Communication, ReactJS, Machine Learning, Python, Data Analysis, Alibaba Cloud, Tableau","Scrum Master, Tencent Cloud, Cisco",70.96,86.92,54.95,86.01,25,0,3.86,Moderately Suitable
CHN_CND_09675,Male,36,Tianjin,Master,IoT Engineering,8.7,7.8,Full Stack Developer,DevOps Engineer,Retail,Tencent,33.15,37.9,Hybrid,Senior,"Cloud Computing, Machine Learning, Kubernetes, NodeJS, Tableau","Cisco, Scrum Master",60.45,77.9,87.35,59.22,27,5,3.59,Moderately Suitable
CHN_CND_09676,Female,30,Chengdu,Associate Degree,Cloud Computing,7.61,11.5,AI Engineer,Business Consultant,Information Technology,Huawei,23.81,26.02,Remote,Entry,"Tableau, Communication, SQL, Cloud Computing, PyTorch, Leadership, Alibaba Cloud","Alibaba Cloud Certification, Tencent Cloud",95.59,90.2,99.14,90.38,15,4,2.72,Moderately Suitable
CHN_CND_09677,Male,26,Tianjin,PhD,IoT Engineering,7.57,5.8,Full Stack Developer,Frontend Developer,Manufacturing,Baidu,20.68,23.06,Onsite,Entry,"Tableau, TensorFlow, Java, Cloud Computing, Alibaba Cloud",Tencent Cloud,94.73,88.47,79.31,87.34,46,1,2.66,Moderately Suitable
CHN_CND_09678,Female,36,Shanghai,PhD,IoT Engineering,9.2,13.4,Business Analyst,Security Engineer,Information Technology,JD.com,37.59,41.59,Hybrid,Entry,"Machine Learning, Leadership, NodeJS, SQL, Python, Power BI",Oracle,56.79,62.55,97.35,96.89,37,9,1.92,Highly Suitable
CHN_CND_09679,Female,38,Wuhan,MBA,Cloud Computing,6.39,17.7,AI Researcher,DevOps Engineer,Healthcare,Baidu,38.5,45.75,Onsite,Entry,"Java, Cloud Computing, Machine Learning, Tableau, Power BI, Python","Scrum Master, Huawei HCIA",52.03,62.81,69.79,79.94,47,3,3.2,Highly Suitable
CHN_CND_09680,Male,40,Nanjing,Bachelor,Finance,9.05,0.9,Cyber Security Analyst,DevOps Engineer,Education,Baidu,35.29,40.99,Onsite,Entry,"TensorFlow, PyTorch, ReactJS, Communication, Java, Power BI",Huawei HCIA,66.15,58.49,89.47,88.44,30,5,1.74,Highly Suitable
CHN_CND_09681,Male,28,Shanghai,MBA,Finance,9.18,8.8,AI Engineer,Frontend Developer,Healthcare,Lenovo,15.65,22.37,Onsite,Entry,"PyTorch, Cloud Computing, SQL, Deep Learning, Data Analysis",Alibaba Cloud Certification,75.15,56.47,94.23,87.2,10,1,1.39,Moderately Suitable
CHN_CND_09682,Male,28,Nanjing,MBA,Marketing,6.6,12.5,AI Researcher,Data Scientist,Education,Tencent,50.62,61.58,Hybrid,Senior,"SQL, TensorFlow, Data Analysis, Deep Learning, NLP",Tencent Cloud,72.62,65.6,93.27,63.68,8,9,1.99,Highly Suitable
CHN_CND_09683,Male,27,Shanghai,Bachelor,Human Resources,7.97,12.7,Business Analyst,System Analyst,E-Commerce,Alibaba,41.57,48.19,Onsite,Mid,"SQL, Cloud Computing, PyTorch, Python, Java, Machine Learning, NodeJS",Huawei HCIA,52.92,76.37,81.1,87.22,20,8,3.48,Moderately Suitable
CHN_CND_09684,Female,43,Xi'an,Diploma,Data Science,9.27,19.8,Data Analyst,Frontend Developer,Information Technology,Xiaomi,57.81,69.23,Remote,Senior,"Tableau, Alibaba Cloud, Data Analysis, Python, NodeJS, PyTorch, Docker",Alibaba Cloud Certification,94.91,76.48,90.41,95.13,29,1,4.22,Moderately Suitable
CHN_CND_09685,Male,26,Shanghai,PhD,Business Analytics,8.58,17.5,Software Developer,AI Engineer,Telecommunications,JD.com,32.71,43.63,Hybrid,Mid,"Tableau, NLP, Cloud Computing, TensorFlow, Communication, Python","Huawei HCIA, Tencent Cloud",82.69,55.29,90.84,79.3,41,2,2.76,Less Suitable
CHN_CND_09686,Male,31,Beijing,Bachelor,IoT Engineering,6.59,17.4,AI Engineer,Frontend Developer,Finance,Huawei,36.05,43.31,Hybrid,Senior,"Python, Java, Power BI, PyTorch, Kubernetes, Docker, Alibaba Cloud","Alibaba Cloud Certification, Cisco, Tencent Cloud",71.86,86.52,84.49,89.13,20,0,2.44,Less Suitable
CHN_CND_09687,Male,21,Shenzhen,Associate Degree,Artificial Intelligence,6.11,12.3,Project Manager,Backend Developer,Telecommunications,Xiaomi,8.77,23.65,Hybrid,Entry,"PyTorch, Leadership, Java, NodeJS, Power BI, NLP, Communication, Deep Learning",Tencent Cloud,93.41,95.28,60.74,88.76,3,6,2.67,Less Suitable
CHN_CND_09688,Female,21,Shenzhen,Diploma,Marketing,6.87,9.2,AI Engineer,DevOps Engineer,Information Technology,Huawei,41.15,49.63,Hybrid,Senior,"Tableau, Java, Data Analysis, PyTorch",Scrum Master,74.35,93.66,90.89,59.59,29,4,2.54,Moderately Suitable
CHN_CND_09689,Female,31,Wuhan,Master,Human Resources,6.94,13.2,Full Stack Developer,System Analyst,Healthcare,NetEase,43.58,50.83,Remote,Mid,"PyTorch, Leadership, Cloud Computing, Data Analysis, Tableau, Machine Learning, Docker, Alibaba Cloud","Oracle, Huawei HCIA, Alibaba Cloud Certification",72.11,55.4,87.37,88.78,41,2,2.36,Highly Suitable
CHN_CND_09690,Female,35,Guangzhou,Associate Degree,Finance,7.16,10.9,Data Analyst,HR Specialist,Healthcare,Huawei,44.69,57.46,Hybrid,Senior,"Machine Learning, Kubernetes, Leadership, Power BI, NodeJS, Python, PyTorch","Alibaba Cloud Certification, Scrum Master, PMP",99.35,75.22,73.11,71.1,24,3,3.23,Highly Suitable
CHN_CND_09691,Female,29,Hangzhou,Master,Marketing,6.72,11.6,Cyber Security Analyst,DevOps Engineer,Finance,Baidu,24.9,31.04,Onsite,Senior,"NLP, Tableau, Power BI, Deep Learning, Communication, Java","Scrum Master, Cisco",52.52,88.93,72.4,93.59,4,1,1.22,Highly Suitable
CHN_CND_09692,Female,28,Shanghai,PhD,Data Science,7.38,12.1,Cyber Security Analyst,Backend Developer,Telecommunications,Huawei,33.38,43.28,Hybrid,Senior,"SQL, Leadership, Kubernetes, Deep Learning, Data Analysis, Docker, PyTorch, NLP",Cisco,97.07,96.66,88.9,99.79,37,8,2.73,Highly Suitable
CHN_CND_09693,Male,24,Chengdu,Associate Degree,Marketing,7.2,6.3,Business Analyst,Backend Developer,E-Commerce,Tencent,54.73,68.17,Onsite,Entry,"PyTorch, NLP, Java, TensorFlow, Machine Learning","Cisco, TensorFlow Developer",60.82,98.94,73.68,99.88,4,7,1.41,Highly Suitable
CHN_CND_09694,Female,32,Wuhan,Master,Marketing,8.33,18.2,Project Manager,System Analyst,Manufacturing,JD.com,19.13,23.76,Onsite,Senior,"Tableau, Alibaba Cloud, Data Analysis, Leadership, Communication, NodeJS, Python",TensorFlow Developer,90.51,50.24,62.68,62.43,43,5,3.47,Less Suitable
CHN_CND_09695,Male,43,Xi'an,Diploma,Cloud Computing,6.73,1.7,Project Manager,HR Specialist,Manufacturing,Meituan,34.71,40.85,Hybrid,Mid,"Data Analysis, Communication, Python, PyTorch, Tableau, Kubernetes, Cloud Computing, Deep Learning","PMP, Tencent Cloud",56.77,77.93,65.06,90.29,27,9,4.77,Less Suitable
CHN_CND_09696,Male,37,Xi'an,Bachelor,Data Science,7.4,11.0,Cloud Engineer,Backend Developer,Information Technology,NetEase,13.03,21.53,Hybrid,Senior,"Tableau, ReactJS, Alibaba Cloud, Data Analysis, Power BI, Cloud Computing","Cisco, Tencent Cloud",78.96,94.98,73.36,90.86,22,2,4.81,Highly Suitable
CHN_CND_09697,Female,25,Beijing,Associate Degree,Human Resources,7.63,6.0,HR Manager,Business Consultant,Retail,Baidu,36.98,40.04,Remote,Senior,"Deep Learning, Alibaba Cloud, Machine Learning, Kubernetes",PMP,76.6,87.51,78.58,69.5,46,1,4.07,Moderately Suitable
CHN_CND_09698,Female,23,Guangzhou,Master,Cyber Security,9.46,1.5,AI Researcher,Data Scientist,Retail,Tencent,56.91,61.43,Remote,Senior,"Kubernetes, NodeJS, Leadership, Data Analysis, TensorFlow, Communication, Tableau, PyTorch","TensorFlow Developer, Cisco",97.52,71.37,76.14,66.03,17,4,3.04,Less Suitable
CHN_CND_09699,Female,42,Chengdu,Master,Business Analytics,9.24,15.0,Cyber Security Analyst,DevOps Engineer,Retail,NetEase,27.01,38.64,Hybrid,Senior,"Communication, Kubernetes, Cloud Computing, Docker, Machine Learning, Power BI","Alibaba Cloud Certification, Huawei HCIA",75.13,97.9,57.61,64.78,29,7,1.67,Moderately Suitable
CHN_CND_09700,Male,39,Hangzhou,Associate Degree,Data Science,8.04,2.3,Project Manager,Security Engineer,Education,ByteDance,54.42,58.02,Hybrid,Senior,"Deep Learning, Cloud Computing, ReactJS, NodeJS, Tableau","Cisco, PMP, Tencent Cloud",50.96,57.73,78.19,50.08,20,9,1.88,Moderately Suitable
CHN_CND_09701,Female,26,Guangzhou,MBA,Cloud Computing,9.88,15.7,AI Researcher,AI Engineer,Education,Lenovo,28.59,34.98,Hybrid,Mid,"SQL, Cyber Security, Deep Learning, Power BI, Leadership, Docker","Alibaba Cloud Certification, Huawei HCIA",61.59,51.93,63.06,67.08,29,9,3.79,Less Suitable
CHN_CND_09702,Male,36,Tianjin,Diploma,Cloud Computing,8.89,3.7,Data Analyst,HR Specialist,Information Technology,Alibaba,48.78,52.69,Onsite,Entry,"Data Analysis, Cloud Computing, ReactJS, NLP, Cyber Security, Power BI, Python, Leadership","Tencent Cloud, Huawei HCIA, TensorFlow Developer",83.94,99.61,57.69,63.8,34,3,3.23,Moderately Suitable
CHN_CND_09703,Male,32,Guangzhou,Master,IoT Engineering,7.91,9.0,HR Manager,Frontend Developer,Retail,NetEase,9.76,17.39,Onsite,Mid,"Kubernetes, Deep Learning, NLP, NodeJS, TensorFlow, Java, Cyber Security","PMP, TensorFlow Developer",53.01,51.64,50.45,68.09,8,7,1.21,Moderately Suitable
CHN_CND_09704,Male,33,Nanjing,MBA,Cyber Security,7.97,12.0,AI Researcher,DevOps Engineer,E-Commerce,Meituan,11.42,14.46,Hybrid,Mid,"Tableau, Java, Cyber Security, TensorFlow, Leadership, SQL","Scrum Master, Tencent Cloud, PMP",88.13,91.93,77.05,79.46,7,3,4.9,Highly Suitable
CHN_CND_09705,Female,27,Hangzhou,MBA,Marketing,6.58,7.8,Cloud Engineer,Data Scientist,Information Technology,NetEase,40.25,45.87,Hybrid,Entry,"Data Analysis, Communication, Docker, Leadership, Machine Learning","Cisco, Huawei HCIA, Alibaba Cloud Certification",58.11,72.2,96.86,64.86,26,9,4.19,Moderately Suitable
CHN_CND_09706,Female,41,Chengdu,Bachelor,Data Science,8.03,4.2,Full Stack Developer,Frontend Developer,Retail,Tencent,55.4,65.76,Hybrid,Senior,"SQL, Cloud Computing, ReactJS, Kubernetes, Leadership, Cyber Security","Huawei HCIA, Oracle, Alibaba Cloud Certification",61.23,54.67,97.11,76.79,38,7,3.46,Highly Suitable
CHN_CND_09707,Female,23,Tianjin,MBA,Cloud Computing,6.66,5.6,Business Analyst,Backend Developer,E-Commerce,Huawei,11.51,23.73,Remote,Entry,"PyTorch, SQL, Python, Java, Alibaba Cloud, ReactJS, Cloud Computing","TensorFlow Developer, Tencent Cloud, Oracle",85.82,53.78,78.77,87.66,30,9,3.35,Moderately Suitable
CHN_CND_09708,Male,21,Beijing,PhD,Artificial Intelligence,8.66,5.1,AI Researcher,System Analyst,E-Commerce,Huawei,13.12,16.96,Remote,Senior,"Leadership, Power BI, Deep Learning, PyTorch, Machine Learning, Alibaba Cloud","Tencent Cloud, Alibaba Cloud Certification, Huawei HCIA",75.51,94.16,55.04,75.07,11,8,3.21,Less Suitable
CHN_CND_09709,Female,32,Guangzhou,Bachelor,Software Engineering,9.37,12.2,Business Analyst,Data Scientist,Retail,NetEase,20.49,25.13,Remote,Senior,"Power BI, Communication, Data Analysis, Cloud Computing, Cyber Security, NodeJS","Scrum Master, Cisco, TensorFlow Developer",58.99,60.49,81.14,65.96,40,5,3.12,Highly Suitable
CHN_CND_09710,Female,26,Wuhan,Associate Degree,Data Science,6.69,16.6,Data Analyst,Data Scientist,Finance,Baidu,26.89,29.02,Hybrid,Mid,"Cyber Security, TensorFlow, Cloud Computing, Alibaba Cloud","TensorFlow Developer, Scrum Master",51.85,91.09,65.33,84.75,12,6,4.59,Moderately Suitable
CHN_CND_09711,Female,22,Guangzhou,MBA,Finance,7.21,9.8,Data Analyst,Security Engineer,Telecommunications,JD.com,50.8,61.85,Remote,Senior,"SQL, Kubernetes, TensorFlow, Deep Learning, Machine Learning, Docker, Cloud Computing, ReactJS",TensorFlow Developer,90.31,79.9,66.98,90.52,33,3,4.52,Moderately Suitable
CHN_CND_09712,Male,33,Chengdu,Bachelor,Cloud Computing,6.11,18.3,Software Developer,HR Specialist,Healthcare,Huawei,21.1,35.71,Remote,Senior,"Kubernetes, Java, Communication, Machine Learning","Scrum Master, TensorFlow Developer, Alibaba Cloud Certification",83.49,52.98,54.54,98.04,46,7,2.67,Less Suitable
CHN_CND_09713,Female,42,Hangzhou,MBA,Cyber Security,9.32,9.3,Full Stack Developer,DevOps Engineer,Retail,JD.com,43.26,52.5,Onsite,Senior,"Alibaba Cloud, Communication, Leadership, Java, SQL","Alibaba Cloud Certification, Oracle",87.17,84.05,59.66,82.95,18,6,4.11,Moderately Suitable
CHN_CND_09714,Male,34,Hangzhou,Associate Degree,IoT Engineering,7.26,15.9,AI Engineer,Backend Developer,Information Technology,Meituan,18.15,27.16,Onsite,Mid,"Machine Learning, NodeJS, Alibaba Cloud, Docker, Power BI","Oracle, Alibaba Cloud Certification, TensorFlow Developer",85.95,84.56,84.92,94.27,10,5,2.32,Less Suitable
CHN_CND_09715,Male,34,Wuhan,Master,Data Science,9.27,17.3,Project Manager,System Analyst,Finance,Alibaba,50.83,64.81,Remote,Senior,"Data Analysis, Cloud Computing, Cyber Security, ReactJS, NodeJS, Power BI, Docker, Java","Huawei HCIA, Scrum Master",56.47,66.51,64.63,68.95,43,8,4.14,Less Suitable
CHN_CND_09716,Female,37,Chengdu,MBA,Finance,9.73,10.0,Cyber Security Analyst,System Analyst,Manufacturing,NetEase,17.04,24.73,Remote,Senior,"Python, Java, Alibaba Cloud, Tableau, ReactJS, Kubernetes, NodeJS, Machine Learning","Tencent Cloud, Cisco",65.12,52.45,65.62,91.76,38,1,3.73,Moderately Suitable
CHN_CND_09717,Female,33,Xi'an,Diploma,Human Resources,7.4,14.5,AI Engineer,Frontend Developer,E-Commerce,Tencent,45.33,55.42,Remote,Senior,"Leadership, SQL, Cyber Security, Java, TensorFlow, Data Analysis","Scrum Master, Oracle",52.93,61.84,96.51,93.96,2,4,1.04,Highly Suitable
CHN_CND_09718,Female,24,Wuhan,Master,Finance,6.32,0.1,Full Stack Developer,Business Consultant,E-Commerce,Alibaba,52.04,62.15,Remote,Entry,"Docker, Data Analysis, Kubernetes, ReactJS, Cyber Security","Cisco, TensorFlow Developer",67.67,58.96,51.99,65.55,29,4,4.91,Moderately Suitable
